Client Order ID,Instrument,Side,Quantity,Price
o006320,Lotus,2,100,17.5
o006321,Lavender,1,350,15.5
o006322,Tulip,2,260,18.0
o006323,Tulip,2,580,19.0
o006324,Rose,1,460,14.5
o006325,Orchid,2,960,13.5
o006326,Tulip,1,540,18.5
o006327,Orchid,1,360,17.0
o006328,Lavender,1,670,16.5
o006329,Lotus,1,840,10.0
o006330,Rose,2,300,18.0
o006331,Lotus,2,620,14.0
o006332,Lavender,1,510,14.0
o006333,Lavender,2,1000,19.0
o006334,Orchid,1,50,19.0
o006335,Lavender,2,690,11.0
o006336,Lotus,2,70,14.5
o006337,Tulip,2,950,11.5
o006338,Lotus,1,590,18.0
o006339,Orchid,2,360,13.0
o006340,Tulip,1,510,16.0
o006341,Rose,2,840,15.5
o006342,Tulip,2,540,17.0
o006343,Lavender,2,970,13.5
o006344,Tulip,1,480,14.5
o006345,Rose,2,670,19.5
o006346,Orchid,1,80,12.0
o006347,Tulip,2,900,12.5
o006348,Orchid,1,20,18.0
o006349,Lotus,2,60,17.0
o006350,Orchid,2,30,14.5
o006351,Lavender,2,530,16.5
o006352,Rose,2,50,13.5
o006353,Lavender,2,350,16.5
o006354,Orchid,1,280,10.0
o006355,Tulip,2,830,17.0
o006356,Lavender,1,520,17.5
o006357,Rose,1,240,12.5
o006358,Tulip,2,610,19.0
o006359,Lotus,1,790,10.0
o006360,Orchid,2,660,18.0
o006361,Tulip,2,280,18.0
o006362,Lotus,1,500,17.5
o006363,Lavender,2,270,14.5
o006364,Lavender,2,520,10.0
o006365,Lotus,2,30,14.5
o006366,Orchid,1,180,11.5
o006367,Tulip,1,340,18.5
o006368,Tulip,1,700,16.0
o006369,Tulip,1,530,16.0
o006370,Lavender,1,80,11.0
o006371,Tulip,1,740,10.0
o006372,Tulip,1,750,19.0
o006373,Lavender,1,870,19.0
o006374,Orchid,1,630,11.5
o006375,Orchid,1,540,15.0
o006376,Lavender,1,600,11.0
o006377,Tulip,1,690,16.5
o006378,Lotus,2,220,16.0
o006379,Orchid,2,210,10.0
o006380,Lavender,1,120,13.5
o006381,Lotus,2,880,19.5
o006382,Rose,1,370,15.5
o006383,Orchid,2,580,10.0
o006384,Tulip,1,90,19.5
o006385,Lotus,2,250,10.0
o006386,Lotus,2,780,18.0
o006387,Lavender,2,300,18.5
o006388,Orchid,2,850,13.5
o006389,Rose,1,890,11.0
o006390,Tulip,1,540,17.5
o006391,Orchid,1,500,16.0
o006392,Lotus,1,870,11.5
o006393,Lotus,1,140,16.0
o006394,Lotus,1,840,18.0
o006395,Rose,2,10,13.0
o006396,Tulip,1,150,17.5
o006397,Rose,1,530,14.5
o006398,Rose,2,70,13.0
o006399,Rose,1,670,11.0
o006400,Tulip,1,520,12.0
o006401,Orchid,1,770,16.5
o006402,Orchid,1,840,14.5
o006403,Lotus,2,970,10.0
o006404,Rose,2,190,18.0
o006405,Orchid,2,730,12.5
o006406,Tulip,2,120,11.0
o006407,Tulip,1,550,19.0
o006408,Rose,2,150,12.5
o006409,Tulip,2,510,12.0
o006410,Rose,1,680,12.0
o006411,Rose,1,800,11.5
o006412,Tulip,1,820,12.5
o006413,Tulip,1,870,14.0
o006414,Lotus,2,280,15.0
o006415,Orchid,2,810,12.5
o006416,Lotus,2,670,17.5
o006417,Rose,1,230,10.0
o006418,Lotus,1,390,12.5
o006419,Lotus,1,530,19.5
o006420,Rose,1,200,13.5
o006421,Tulip,2,320,10.0
o006422,Lavender,2,730,17.0
o006423,Tulip,1,320,19.5
o006424,Tulip,2,10,12.0
o006425,Lotus,1,490,15.0
o006426,Lavender,2,60,15.5
o006427,Lotus,1,900,16.5
o006428,Lotus,1,900,18.5
o006429,Tulip,2,1000,14.0
o006430,Rose,1,520,14.0
o006431,Orchid,1,160,15.5
o006432,Orchid,2,640,13.5
o006433,Orchid,2,360,16.0
o006434,Tulip,1,260,12.0
o006435,Lavender,2,50,16.0
o006436,Tulip,2,780,19.5
o006437,Orchid,2,370,19.0
o006438,Rose,1,480,19.0
o006439,Lotus,2,860,12.5
o006440,Lavender,1,330,12.5
o006441,Orchid,2,240,12.5
o006442,Tulip,1,20,16.0
o006443,Tulip,2,100,17.0
o006444,Orchid,2,230,13.0
o006445,Lotus,2,790,19.0
o006446,Orchid,1,760,19.5
o006447,Orchid,1,280,15.0
o006448,Orchid,2,520,18.5
o006449,Orchid,2,910,17.5
o006450,Tulip,1,480,16.5
o006451,Rose,2,160,13.5
o006452,Lotus,1,70,18.0
o006453,Lotus,1,130,15.0
o006454,Lavender,1,980,19.5
o006455,Rose,1,170,16.0
o006456,Rose,1,10,11.0
o006457,Lotus,2,70,17.0
o006458,Tulip,1,790,11.0
o006459,Lotus,1,50,14.5
o006460,Orchid,1,280,14.5
o006461,Rose,1,270,18.0
o006462,Orchid,2,420,12.0
o006463,Orchid,2,170,10.5
o006464,Orchid,2,830,15.0
o006465,Tulip,2,210,12.0
o006466,Lotus,1,430,19.5
o006467,Lavender,1,670,12.5
o006468,Lavender,2,300,10.0
o006469,Orchid,2,550,16.5
o006470,Orchid,1,800,14.0
o006471,Orchid,2,170,19.0
o006472,Orchid,1,840,15.5
o006473,Tulip,1,10,11.0
o006474,Tulip,2,320,10.0
o006475,Tulip,2,530,11.5
o006476,Orchid,2,740,15.0
o006477,Tulip,1,970,14.5
o006478,Rose,2,320,14.5
o006479,Tulip,2,160,12.5
o006480,Lotus,1,100,13.0
o006481,Tulip,2,520,11.5
o006482,Rose,1,640,17.5
o006483,Tulip,1,830,12.5
o006484,Rose,2,450,10.5
o006485,Lavender,2,120,19.0
o006486,Lavender,1,190,15.0
o006487,Orchid,1,760,13.0
o006488,Orchid,2,250,13.0
o006489,Tulip,1,250,14.5
o006490,Lavender,2,400,14.0
o006491,Tulip,2,710,19.5
o006492,Rose,2,640,16.5
o006493,Rose,2,960,18.5
o006494,Tulip,1,1000,13.5
o006495,Lotus,1,10,17.5
o006496,Tulip,2,100,19.5
o006497,Rose,2,810,10.5
o006498,Orchid,2,120,17.5
o006499,Lavender,1,690,19.0
o006500,Lotus,1,350,15.5
o006501,Tulip,1,330,10.5
o006502,Orchid,1,720,15.5
o006503,Orchid,1,450,15.5
o006504,Orchid,1,940,11.5
o006505,Lotus,2,340,14.0
o006506,Orchid,2,860,15.5
o006507,Lavender,1,510,10.5
o006508,Tulip,2,10,10.5
o006509,Lotus,1,760,13.5
o006510,Rose,2,410,14.5
o006511,Rose,2,30,13.5
o006512,Orchid,1,230,11.0
o006513,Orchid,1,880,13.0
o006514,Orchid,2,510,12.5
o006515,Rose,1,660,15.5
o006516,Orchid,2,880,14.0
o006517,Rose,2,690,18.5
o006518,Rose,1,510,15.0
o006519,Lavender,2,120,16.0
o006520,Lotus,2,910,19.5
o006521,Lavender,1,930,13.5
o006522,Lotus,2,170,13.0
o006523,Rose,1,780,17.0
o006524,Lotus,2,30,18.0
o006525,Orchid,1,980,16.5
o006526,Tulip,1,650,19.5
o006527,Orchid,2,60,19.5
o006528,Lavender,1,870,11.5
o006529,Orchid,1,700,14.5
o006530,Lavender,1,120,13.0
o006531,Lavender,2,490,11.5
o006532,Rose,2,690,14.0
o006533,Orchid,2,720,10.5
o006534,Lotus,1,520,13.5
o006535,Lavender,1,150,19.5
o006536,Tulip,1,380,17.0
o006537,Lavender,1,30,15.0
o006538,Lavender,2,870,10.0
o006539,Tulip,2,350,15.5
o006540,Lotus,2,620,10.5
o006541,Orchid,1,820,13.0
o006542,Rose,2,970,11.0
o006543,Lotus,2,960,11.0
o006544,Orchid,2,940,13.5
o006545,Orchid,2,540,17.5
o006546,Tulip,2,170,16.5
o006547,Lavender,1,420,19.0
o006548,Tulip,1,470,13.5
o006549,Rose,1,960,16.0
o006550,Rose,2,30,12.0
o006551,Lotus,2,720,17.0
o006552,Rose,1,500,18.0
o006553,Tulip,1,430,10.5
o006554,Tulip,1,60,16.0
o006555,Tulip,1,560,10.0
o006556,Lotus,1,170,18.0
o006557,Rose,2,350,10.0
o006558,Orchid,1,20,13.0
o006559,Orchid,1,760,11.5
o006560,Lavender,1,950,13.5
o006561,Rose,1,470,12.0
o006562,Rose,2,440,12.5
o006563,Lavender,2,970,15.5
o006564,Orchid,2,900,19.5
o006565,Lotus,1,150,19.0
o006566,Lavender,2,60,10.5
o006567,Orchid,2,60,12.0
o006568,Tulip,2,640,14.5
o006569,Lotus,2,350,19.0
o006570,Lavender,1,410,14.5
o006571,Orchid,2,890,14.5
o006572,Lotus,1,660,11.0
o006573,Rose,1,810,18.5
o006574,Rose,2,450,15.5
o006575,Orchid,1,370,14.5
o006576,Lotus,2,520,12.5
o006577,Lavender,2,200,11.5
o006578,Tulip,2,70,15.0
o006579,Tulip,2,20,13.5
o006580,Tulip,1,540,12.0
o006581,Lotus,2,40,17.0
o006582,Rose,2,580,12.0
o006583,Tulip,2,30,12.0
o006584,Lavender,2,90,15.5
o006585,Orchid,2,40,11.0
o006586,Lotus,1,880,10.0
o006587,Rose,2,300,11.0
o006588,Tulip,2,130,15.0
o006589,Tulip,1,450,18.0
o006590,Tulip,1,480,12.0
o006591,Lavender,2,390,11.0
o006592,Lavender,1,760,15.0
o006593,Lotus,2,730,14.0
o006594,Rose,2,340,15.5
o006595,Lavender,1,880,15.0
o006596,Tulip,1,410,17.0
o006597,Rose,1,980,18.0
o006598,Orchid,2,560,14.5
o006599,Tulip,1,550,15.0
o006600,Tulip,1,710,13.5
o006601,Lavender,2,920,19.5
o006602,Tulip,2,810,18.5
o006603,Tulip,2,710,10.0
o006604,Lotus,2,70,12.5
o006605,Lavender,2,610,11.0
o006606,Orchid,2,320,10.0
o006607,Rose,1,210,10.0
o006608,Orchid,2,560,17.5
o006609,Lavender,1,250,12.0
o006610,Orchid,2,280,12.0
o006611,Lavender,2,380,14.0
o006612,Rose,1,720,12.0
o006613,Lotus,1,980,12.5
o006614,Tulip,2,490,19.5
o006615,Orchid,1,340,12.5
o006616,Tulip,2,310,19.5
o006617,Lavender,1,930,18.5
o006618,Lotus,1,60,12.0
o006619,Lavender,1,30,19.0
o006620,Rose,2,890,10.0
o006621,Rose,2,790,13.0
o006622,Lavender,1,670,14.0
o006623,Lotus,1,280,14.5
o006624,Tulip,1,780,19.0
o006625,Orchid,1,780,10.0
o006626,Tulip,2,420,11.0
o006627,Lotus,2,890,15.0
o006628,Lavender,2,80,17.0
o006629,Lotus,2,730,19.5
o006630,Orchid,1,260,18.5
o006631,Lavender,1,40,10.0
o006632,Tulip,2,320,13.0
o006633,Lavender,1,1000,16.5
o006634,Lavender,1,640,17.0
o006635,Tulip,2,280,13.0
o006636,Rose,2,930,18.0
o006637,Rose,2,520,14.5
o006638,Tulip,1,570,10.0
o006639,Lavender,2,70,13.5
o006640,Tulip,1,430,19.5
o006641,Lotus,1,800,18.0
o006642,Lotus,1,810,14.5
o006643,Rose,1,820,17.5
o006644,Lotus,1,170,17.5
o006645,Lotus,1,870,16.5
o006646,Tulip,2,650,12.5
o006647,Tulip,2,540,12.0
o006648,Lotus,1,560,12.5
o006649,Rose,1,320,16.0
o006650,Lavender,2,820,16.0
o006651,Lotus,2,940,11.0
o006652,Lotus,2,350,15.0
o006653,Orchid,2,830,19.0
o006654,Lavender,1,670,13.0
o006655,Orchid,2,960,19.0
o006656,Orchid,2,770,11.0
o006657,Lotus,2,50,19.0
o006658,Orchid,2,410,10.0
o006659,Lotus,1,190,16.5
o006660,Tulip,2,280,12.0
o006661,Lavender,1,760,14.0
o006662,Tulip,1,170,11.5
o006663,Lavender,1,850,11.5
o006664,Lotus,2,720,15.0
o006665,Lavender,2,30,10.0
o006666,Rose,1,880,17.0
o006667,Tulip,1,180,13.0
o006668,Orchid,2,640,14.5
o006669,Lavender,1,440,16.0
o006670,Tulip,2,90,18.0
o006671,Orchid,1,170,13.0
o006672,Tulip,2,80,15.0
o006673,Orchid,2,90,16.0
o006674,Orchid,1,500,11.0
o006675,Lavender,2,740,15.5
o006676,Tulip,2,600,19.0
o006677,Orchid,2,510,10.0
o006678,Lotus,2,880,17.0
o006679,Orchid,2,730,16.0
o006680,Lavender,1,10,19.5
o006681,Tulip,1,260,16.0
o006682,Rose,1,700,10.5
o006683,Orchid,1,540,11.0
o006684,Tulip,2,170,10.0
o006685,Rose,2,420,15.5
o006686,Lotus,2,880,18.0
o006687,Tulip,2,430,17.5
o006688,Orchid,2,420,15.0
o006689,Lotus,2,460,11.5
o006690,Lavender,2,610,16.5
o006691,Lotus,1,10,10.5
o006692,Tulip,2,440,18.0
o006693,Tulip,1,380,10.5
o006694,Lotus,1,540,16.0
o006695,Lotus,2,420,11.5
o006696,Lavender,1,330,14.5
o006697,Lotus,1,990,18.0
o006698,Orchid,2,380,10.0
o006699,Lavender,1,260,18.0
o006700,Tulip,2,30,18.0
o006701,Lavender,2,610,10.5
o006702,Rose,2,30,13.5
o006703,Tulip,1,60,19.5
o006704,Lotus,2,200,13.0
o006705,Orchid,2,80,12.5
o006706,Rose,2,940,10.5
o006707,Orchid,1,40,19.5
o006708,Lotus,1,280,14.0
o006709,Orchid,1,750,16.5
o006710,Rose,2,770,17.5
o006711,Orchid,2,180,14.0
o006712,Lotus,1,720,14.0
o006713,Rose,1,470,16.0
o006714,Orchid,2,680,10.0
o006715,Lotus,2,60,17.0
o006716,Lavender,2,970,16.0
o006717,Tulip,2,660,10.0
o006718,Orchid,2,640,13.5
o006719,Orchid,2,870,10.0
o006720,Lotus,1,180,16.5
o006721,Rose,1,920,19.5
o006722,Lotus,2,190,10.5
o006723,Lavender,1,460,18.0
o006724,Orchid,1,430,18.0
o006725,Lotus,1,600,13.0
o006726,Lotus,1,60,13.5
o006727,Rose,2,860,17.0
o006728,Tulip,2,690,16.5
o006729,Tulip,2,790,15.5
o006730,Rose,2,90,18.0
o006731,Tulip,2,880,18.0
o006732,Lavender,1,10,18.0
o006733,Orchid,1,780,15.0
o006734,Orchid,2,900,18.0
o006735,Lotus,1,740,16.5
o006736,Lavender,1,830,13.5
o006737,Lavender,2,40,15.5
o006738,Orchid,2,920,19.5
o006739,Lotus,1,590,16.5
o006740,Tulip,2,670,13.0
o006741,Rose,2,250,10.0
o006742,Tulip,2,240,19.0
o006743,Lavender,1,480,11.0
o006744,Orchid,1,600,18.5
o006745,Orchid,1,380,12.0
o006746,Tulip,2,440,19.0
o006747,Lotus,2,800,18.5
o006748,Orchid,1,540,12.0
o006749,Lavender,1,590,12.0
o006750,Lavender,2,160,17.0
o006751,Orchid,1,200,12.5
o006752,Lavender,2,870,19.0
o006753,Rose,1,910,16.5
o006754,Lotus,2,920,18.5
o006755,Tulip,1,860,18.5
o006756,Lotus,2,580,19.0
o006757,Lotus,2,100,17.0
o006758,Tulip,2,410,15.0
o006759,Lavender,1,700,18.5
o006760,Orchid,1,580,13.0
o006761,Tulip,1,460,19.0
o006762,Rose,2,640,19.5
o006763,Rose,2,480,18.0
o006764,Orchid,2,220,16.0
o006765,Orchid,1,650,14.0
o006766,Orchid,2,530,13.0
o006767,Orchid,1,200,10.0
o006768,Tulip,2,110,12.0
o006769,Lavender,2,880,11.5
o006770,Lavender,1,810,19.5
o006771,Rose,2,950,11.0
o006772,Orchid,1,200,19.0
o006773,Orchid,2,840,11.5
o006774,Orchid,1,40,17.5
o006775,Rose,2,500,19.5
o006776,Rose,1,70,17.0
o006777,Orchid,1,290,17.5
o006778,Lavender,1,500,18.5
o006779,Orchid,1,290,14.0
o006780,Orchid,2,850,14.5
o006781,Orchid,2,60,13.5
o006782,Lotus,1,540,17.5
o006783,Lotus,2,660,19.5
o006784,Tulip,1,250,15.0
o006785,Lotus,2,20,17.5
o006786,Tulip,1,950,11.5
o006787,Lavender,1,130,15.0
o006788,Lotus,2,810,10.5
o006789,Lotus,2,870,10.5
o006790,Lotus,1,830,11.0
o006791,Orchid,2,800,19.5
o006792,Lavender,2,910,14.0
o006793,Lotus,1,400,15.5
o006794,Orchid,1,140,11.0
o006795,Lotus,1,400,17.5
o006796,Rose,1,970,12.0
o006797,Lavender,2,70,13.0
o006798,Tulip,2,150,15.0
o006799,Tulip,1,960,10.5
o006800,Orchid,2,580,19.5
o006801,Tulip,1,190,13.5
o006802,Lotus,2,460,16.5
o006803,Orchid,2,340,16.5
o006804,Tulip,2,40,13.5
o006805,Tulip,2,390,10.0
o006806,Rose,2,280,12.0
o006807,Orchid,2,620,13.0
o006808,Tulip,1,160,15.5
o006809,Orchid,2,470,17.0
o006810,Lavender,1,850,17.0
o006811,Lavender,1,660,16.0
o006812,Orchid,1,910,10.5
o006813,Lavender,1,430,18.5
o006814,Lotus,2,830,12.5
o006815,Lavender,1,230,14.5
o006816,Rose,2,950,15.5
o006817,Rose,2,810,14.0
o006818,Orchid,1,750,16.5
o006819,Tulip,1,600,13.0
o006820,Lotus,2,500,17.5
o006821,Lotus,2,230,11.5
o006822,Lotus,2,700,14.5
o006823,Rose,2,350,19.5
o006824,Rose,2,90,17.0
o006825,Rose,2,20,12.5
o006826,Lavender,1,660,11.5
o006827,Tulip,1,830,14.5
o006828,Rose,1,980,14.5
o006829,Lotus,2,500,10.5
o006830,Orchid,2,720,13.0
o006831,Tulip,2,370,10.0
o006832,Lavender,1,690,16.0
o006833,Lotus,1,260,10.0
o006834,Lavender,2,820,15.5
o006835,Rose,2,910,12.5
o006836,Rose,1,540,16.0
o006837,Tulip,2,160,19.5
o006838,Tulip,2,530,16.5
o006839,Rose,1,180,15.0
o006840,Tulip,1,360,12.5
o006841,Rose,1,170,12.0
o006842,Lavender,2,790,19.0
o006843,Orchid,1,100,13.0
o006844,Tulip,2,710,13.5
o006845,Tulip,2,460,19.5
o006846,Rose,1,610,17.0
o006847,Orchid,1,420,12.0
o006848,Lotus,2,520,11.5
o006849,Lotus,2,40,19.5
o006850,Lavender,1,320,15.5
o006851,Rose,2,390,16.0
o006852,Lotus,2,400,12.0
o006853,Tulip,1,150,18.5
o006854,Tulip,1,630,12.0
o006855,Tulip,1,90,19.0
o006856,Orchid,2,950,16.0
o006857,Orchid,2,460,19.0
o006858,Lavender,1,630,17.0
o006859,Tulip,2,120,14.5
o006860,Orchid,1,40,13.0
o006861,Orchid,2,10,12.5
o006862,Lotus,2,90,13.0
o006863,Lotus,2,880,14.0
o006864,Orchid,2,620,12.0
o006865,Lavender,1,740,10.0
o006866,Lotus,2,970,13.5
o006867,Lavender,1,330,15.5
o006868,Lotus,2,940,11.0
o006869,Lotus,2,380,19.0
o006870,Lavender,1,460,11.0
o006871,Rose,2,900,19.0
o006872,Tulip,2,760,15.0
o006873,Lavender,1,180,10.0
o006874,Lotus,1,750,15.0
o006875,Lotus,1,570,17.5
o006876,Tulip,2,130,18.0
o006877,Lavender,1,900,18.0
o006878,Lotus,1,80,11.5
o006879,Orchid,2,320,11.0
o006880,Lotus,1,750,11.0
o006881,Lotus,1,90,14.0
o006882,Lavender,2,620,18.5
o006883,Tulip,1,810,11.5
o006884,Rose,2,710,11.0
o006885,Orchid,2,130,10.5
o006886,Orchid,2,810,18.0
o006887,Lotus,2,390,12.0
o006888,Lotus,2,70,16.5
o006889,Orchid,1,190,16.5
o006890,Orchid,1,320,11.0
o006891,Lotus,2,230,13.0
o006892,Rose,2,50,10.5
o006893,Lavender,1,70,12.5
o006894,Orchid,2,430,15.0
o006895,Rose,2,180,12.5
o006896,Lotus,1,130,14.5
o006897,Lavender,1,520,16.5
o006898,Tulip,1,140,15.0
o006899,Rose,2,410,19.0
o006900,Orchid,1,30,11.5
o006901,Tulip,2,320,13.0
o006902,Orchid,1,170,12.0
o006903,Lavender,2,50,10.5
o006904,Lotus,1,760,12.0
o006905,Lavender,1,70,15.5
o006906,Tulip,1,840,10.0
o006907,Rose,1,100,11.5
o006908,Lavender,2,690,14.5
o006909,Lavender,1,740,11.5
o006910,Lavender,1,830,12.5
o006911,Lotus,1,670,16.0
o006912,Rose,1,210,13.5
o006913,Orchid,2,430,16.5
o006914,Lotus,2,170,13.0
o006915,Lotus,1,650,16.0
o006916,Lotus,2,790,17.0
o006917,Tulip,1,230,14.0
o006918,Orchid,2,550,13.0
o006919,Lotus,1,960,10.5
o006920,Orchid,2,320,16.5
o006921,Tulip,2,810,13.5
o006922,Lotus,2,230,19.5
o006923,Tulip,1,460,16.0
o006924,Rose,2,890,12.5
o006925,Tulip,2,480,15.0
o006926,Orchid,1,350,17.5
o006927,Tulip,1,480,13.5
o006928,Orchid,1,800,16.5
o006929,Tulip,2,140,14.0
o006930,Tulip,2,290,13.5
o006931,Tulip,2,210,14.5
o006932,Tulip,2,980,16.0
o006933,Tulip,2,860,13.5
o006934,Lotus,1,720,19.0
o006935,Tulip,1,980,19.0
o006936,Orchid,2,960,13.5
o006937,Lavender,2,260,16.0
o006938,Tulip,1,390,11.5
o006939,Lotus,2,110,12.5
o006940,Tulip,2,260,18.5
o006941,Lavender,2,350,13.0
o006942,Lotus,2,710,15.0
o006943,Orchid,2,320,19.0
o006944,Rose,2,130,16.0
o006945,Orchid,1,380,19.0
o006946,Tulip,1,790,19.5
o006947,Orchid,1,540,11.5
o006948,Lotus,1,870,18.0
o006949,Rose,1,510,18.0
o006950,Lavender,2,120,10.0
o006951,Lavender,1,640,13.0
o006952,Tulip,1,490,10.5
o006953,Tulip,1,1000,10.0
o006954,Rose,2,690,19.5
o006955,Tulip,2,710,10.0
o006956,Orchid,1,500,14.0
o006957,Orchid,1,160,12.0
o006958,Rose,2,510,13.0
o006959,Orchid,2,990,17.0
o006960,Tulip,1,420,14.0
o006961,Lavender,1,500,14.5
o006962,Lotus,2,270,13.0
o006963,Orchid,1,590,12.0
o006964,Orchid,2,20,13.0
o006965,Tulip,2,650,11.0
o006966,Rose,1,830,16.5
o006967,Tulip,2,730,17.0
o006968,Rose,2,580,10.0
o006969,Tulip,1,280,15.0
o006970,Lavender,1,50,11.5
o006971,Tulip,1,220,15.5
o006972,Orchid,1,150,16.0
o006973,Lavender,2,940,19.0
o006974,Rose,1,250,13.5
o006975,Lavender,2,350,13.0
o006976,Tulip,2,620,13.0
o006977,Lotus,1,370,10.5
o006978,Orchid,2,120,10.5
o006979,Rose,2,640,19.5
o006980,Lavender,1,100,14.0
o006981,Orchid,1,140,16.0
o006982,Rose,2,750,19.0
o006983,Rose,1,70,14.5
o006984,Lavender,1,200,18.0
o006985,Orchid,2,540,11.5
o006986,Tulip,1,960,11.0
o006987,Orchid,1,320,14.5
o006988,Lavender,1,990,13.0
o006989,Lotus,2,390,18.5
o006990,Lotus,1,80,13.0
o006991,Lotus,1,100,16.5
o006992,Rose,2,730,11.5
o006993,Tulip,1,270,18.5
o006994,Tulip,1,110,15.0
o006995,Tulip,1,900,11.0
o006996,Tulip,1,270,12.0
o006997,Rose,2,30,12.0
o006998,Lotus,2,860,10.0
o006999,Lavender,1,380,11.0
o007000,Rose,1,690,17.0
o007001,Lotus,2,180,17.5
o007002,Rose,1,560,17.5
o007003,Orchid,2,630,16.0
o007004,Lotus,2,250,19.5
o007005,Rose,1,710,11.0
o007006,Rose,2,390,19.5
o007007,Rose,2,160,19.0
o007008,Lotus,1,320,12.0
o007009,Rose,2,370,10.5
o007010,Rose,1,110,15.0
o007011,Lavender,2,70,16.5
o007012,Orchid,2,850,12.5
o007013,Tulip,1,530,18.5
o007014,Lotus,2,440,12.5
o007015,Lotus,1,970,17.5
o007016,Lotus,1,10,12.0
o007017,Lotus,2,630,11.0
o007018,Tulip,2,670,18.0
o007019,Lotus,2,500,19.5
o007020,Lotus,1,80,10.0
o007021,Lotus,1,760,15.0
o007022,Tulip,2,450,16.0
o007023,Lavender,2,470,18.0
o007024,Lotus,1,240,17.0
o007025,Rose,2,200,16.0
o007026,Tulip,1,980,15.5
o007027,Tulip,2,40,14.0
o007028,Tulip,1,610,10.0
o007029,Rose,1,380,14.0
o007030,Rose,1,10,16.0
o007031,Orchid,2,240,14.0
o007032,Rose,2,1000,11.5
o007033,Rose,1,820,16.5
o007034,Tulip,1,870,14.0
o007035,Rose,2,180,18.5
o007036,Lavender,1,610,16.5
o007037,Lavender,1,650,11.5
o007038,Rose,2,850,12.5
o007039,Lavender,1,190,18.5
o007040,Lavender,1,230,18.5
o007041,Lavender,2,20,18.5
o007042,Lotus,2,420,12.0
o007043,Orchid,1,460,19.5
o007044,Orchid,2,50,10.0
o007045,Lotus,1,50,18.5
o007046,Lotus,2,780,11.5
o007047,Lavender,2,140,11.5
o007048,Lavender,2,860,10.0
o007049,Lotus,1,410,17.0
o007050,Lavender,1,990,18.0
o007051,Orchid,1,10,16.5
o007052,Lotus,1,820,15.5
o007053,Tulip,1,770,17.0
o007054,Orchid,1,40,12.0
o007055,Orchid,1,100,10.0
o007056,Lotus,1,800,14.5
o007057,Lotus,1,390,11.0
o007058,Orchid,2,980,12.0
o007059,Orchid,1,840,14.0
o007060,Lotus,2,720,16.5
o007061,Tulip,2,940,12.0
o007062,Orchid,1,230,11.0
o007063,Orchid,1,30,16.0
o007064,Lavender,2,640,18.5
o007065,Rose,1,600,18.5
o007066,Orchid,1,860,12.0
o007067,Rose,1,850,19.5
o007068,Tulip,2,310,16.0
o007069,Orchid,1,410,15.0
o007070,Orchid,2,450,17.5
o007071,Lotus,2,900,10.0
o007072,Orchid,2,240,19.0
o007073,Rose,2,780,16.5
o007074,Orchid,1,890,14.5
o007075,Lotus,1,670,19.5
o007076,Orchid,2,20,16.0
o007077,Rose,1,500,15.0
o007078,Tulip,2,310,13.5
o007079,Tulip,2,480,17.0
o007080,Rose,1,520,15.0
o007081,Lavender,2,540,11.0
o007082,Lavender,2,850,18.5
o007083,Rose,2,760,18.5
o007084,Rose,1,460,13.5
o007085,Rose,2,250,17.5
o007086,Tulip,1,820,19.5
o007087,Tulip,2,350,14.5
o007088,Tulip,2,240,15.0
o007089,Rose,2,870,12.5
o007090,Lavender,1,330,12.5
o007091,Lavender,2,660,10.0
o007092,Rose,2,110,17.0
o007093,Lavender,2,150,15.0
o007094,Lotus,1,510,19.5
o007095,Rose,2,690,15.0
o007096,Lotus,2,370,19.0
o007097,Rose,2,230,17.5
o007098,Orchid,2,20,12.5
o007099,Lotus,1,480,17.0
o007100,Rose,1,980,13.0
o007101,Lavender,1,800,15.0
o007102,Orchid,2,460,12.5
o007103,Lavender,1,420,18.5
o007104,Lavender,2,290,10.5
o007105,Lotus,1,180,19.5
o007106,Tulip,2,240,19.5
o007107,Orchid,1,570,12.5
o007108,Rose,2,380,12.5
o007109,Orchid,1,170,10.0
o007110,Lotus,1,530,17.0
o007111,Orchid,1,160,15.5
o007112,Lavender,1,520,16.0
o007113,Orchid,1,610,10.0
o007114,Tulip,1,170,15.5
o007115,Rose,1,160,13.5
o007116,Orchid,1,650,10.5
o007117,Lotus,2,10,12.5
o007118,Lavender,1,540,11.5
o007119,Orchid,1,140,19.0
o007120,Lavender,1,280,15.5
o007121,Orchid,1,630,19.5
o007122,Tulip,1,780,10.5
o007123,Rose,1,830,10.0
o007124,Lavender,2,560,11.5
o007125,Tulip,1,240,15.0
o007126,Tulip,2,900,17.5
o007127,Rose,2,460,19.5
o007128,Lotus,1,940,17.0
o007129,Orchid,1,300,10.0
o007130,Lotus,2,940,13.0
o007131,Lavender,1,110,16.0
o007132,Tulip,2,690,11.0
o007133,Lotus,2,490,14.5
o007134,Tulip,2,320,17.0
o007135,Rose,1,790,14.5
o007136,Lotus,1,870,19.5
o007137,Rose,1,860,17.0
o007138,Tulip,2,540,16.5
o007139,Lotus,1,450,12.5
o007140,Tulip,2,90,12.0
o007141,Rose,1,710,11.0
o007142,Lotus,2,710,10.5
o007143,Tulip,1,930,19.5
o007144,Rose,1,170,13.5
o007145,Rose,1,510,17.5
o007146,Orchid,2,40,16.0
o007147,Tulip,2,270,15.0
o007148,Lavender,1,200,13.0
o007149,Tulip,1,700,15.5
